shipping_id,order_id,delivery_status,shipping_date,return_date
5331,5331,Shipped,2024-11-20,
5332,5332,Pending,2024-11-29,
5333,5333,Delivered,2024-08-10,
5334,5334,Delivered,2025-12-11,
5335,5335,Delivered,2025-11-09,
5336,5336,Delivered,2026-03-31,
5337,5337,Delivered,2025-09-15,
5338,5338,Delivered,2025-06-12,
5339,5339,Delivered,2026-01-21,
5340,5340,Delivered,2025-05-10,
5341,5341,Shipped,2025-03-04,
5342,5342,Pending,2025-04-07,
5343,5343,Shipped,2025-05-23,
5344,5344,Pending,2025-03-20,
5345,5345,Returned,2026-05-17,2026-01-02
5346,5346,Delivered,2024-09-25,
5347,5347,Pending,2025-05-12,
5348,5348,Delivered,2024-10-01,
5349,5349,Pending,2026-01-10,
5350,5350,Cancelled,2024-09-06,
5351,5351,Shipped,2024-09-14,
5352,5352,Delivered,2025-04-14,
5353,5353,Delivered,2025-09-27,
5354,5354,Delivered,2026-05-11,
5355,5355,Delivered,2024-09-11,
5356,5356,Delivered,2026-04-07,
5357,5357,Delivered,2025-01-11,
5358,5358,Shipped,2024-09-25,
5359,5359,Shipped,2025-11-23,
5360,5360,Returned,2025-08-14,2025-09-29
5361,5361,Delivered,2026-04-19,
5362,5362,Shipped,2025-08-27,
5363,5363,Shipped,2025-10-09,
5364,5364,Delivered,2026-06-02,
5365,5365,Returned,2025-07-14,2026-06-04
5366,5366,Delivered,2024-10-09,
5367,5367,Shipped,2026-03-08,
5368,5368,Pending,2024-09-24,
5369,5369,Delivered,2024-10-09,
5370,5370,Delivered,2025-05-06,
5371,5371,Delivered,2026-05-28,
5372,5372,Pending,2025-02-25,
5373,5373,Delivered,2025-04-10,
5374,5374,Delivered,2026-02-11,
5375,5375,Delivered,2024-12-01,
5376,5376,Delivered,2025-04-16,
5377,5377,Pending,2025-01-14,
5378,5378,Delivered,2024-12-10,
5379,5379,Delivered,2026-06-05,
5380,5380,Cancelled,2026-03-24,
5381,5381,Delivered,2025-04-22,
5382,5382,Delivered,2025-07-29,
5383,5383,Delivered,2024-08-24,
5384,5384,Delivered,2025-09-04,
5385,5385,Delivered,2024-08-07,
5386,5386,Delivered,2025-03-01,
5387,5387,Shipped,2026-02-03,
5388,5388,Delivered,2026-01-18,
5389,5389,Delivered,2025-09-26,
5390,5390,Returned,2025-07-10,2026-04-01
5391,5391,Delivered,2024-11-05,
5392,5392,Delivered,2025-04-27,
5393,5393,Returned,2024-06-30,2025-12-07
5394,5394,Delivered,2024-06-12,
5395,5395,Delivered,2026-01-21,
5396,5396,Pending,2024-10-02,
5397,5397,Delivered,2025-08-18,
5398,5398,Delivered,2025-06-11,
5399,5399,Delivered,2025-04-17,
5400,5400,Delivered,2024-08-04,
5401,5401,Returned,2025-02-04,2025-09-22
5402,5402,Delivered,2025-05-09,
5403,5403,Shipped,2025-07-25,
5404,5404,Delivered,2025-11-21,
5405,5405,Delivered,2025-09-15,
5406,5406,Delivered,2025-11-29,
5407,5407,Delivered,2024-06-24,
5408,5408,Delivered,2024-08-24,
5409,5409,Delivered,2024-07-18,
5410,5410,Delivered,2026-02-20,
5411,5411,Returned,2025-06-03,2026-04-09
5412,5412,Delivered,2025-08-23,
5413,5413,Delivered,2024-10-18,
5414,5414,Delivered,2025-10-03,
5415,5415,Delivered,2024-11-28,
5416,5416,Returned,2024-08-29,2025-12-29
5417,5417,Shipped,2025-12-31,
5418,5418,Delivered,2026-04-29,
5419,5419,Pending,2024-06-19,
5420,5420,Delivered,2025-01-18,
5421,5421,Delivered,2026-04-08,
5422,5422,Delivered,2025-12-19,
5423,5423,Shipped,2025-10-01,
5424,5424,Returned,2025-06-05,2026-01-02
5425,5425,Pending,2024-11-29,
5426,5426,Delivered,2025-11-05,
5427,5427,Delivered,2025-11-07,
5428,5428,Returned,2024-12-10,2025-06-23
5429,5429,Delivered,2025-12-31,
5430,5430,Shipped,2025-01-14,
5431,5431,Delivered,2026-03-05,
5432,5432,Delivered,2025-12-21,
5433,5433,Pending,2026-02-14,
5434,5434,Delivered,2024-10-10,
5435,5435,Delivered,2026-03-11,
5436,5436,Shipped,2026-02-16,
5437,5437,Returned,2025-09-10,2026-02-02
5438,5438,Delivered,2024-12-02,
5439,5439,Cancelled,2024-09-03,
5440,5440,Delivered,2025-05-22,
5441,5441,Shipped,2024-08-22,
5442,5442,Delivered,2026-04-07,
5443,5443,Delivered,2024-08-15,
5444,5444,Delivered,2025-05-27,
5445,5445,Delivered,2024-08-12,
5446,5446,Delivered,2025-07-01,
5447,5447,Delivered,2026-03-16,
5448,5448,Delivered,2025-07-29,
5449,5449,Delivered,2026-01-13,
5450,5450,Delivered,2025-12-01,
5451,5451,Shipped,2026-02-02,
5452,5452,Pending,2026-02-01,
5453,5453,Delivered,2025-04-19,
5454,5454,Delivered,2026-03-06,
5455,5455,Cancelled,2025-06-01,
5456,5456,Delivered,2025-12-04,
5457,5457,Delivered,2025-01-23,
5458,5458,Delivered,2025-08-02,
5459,5459,Delivered,2025-10-02,
5460,5460,Returned,2026-02-09,2025-12-12
5461,5461,Delivered,2024-11-30,
5462,5462,Delivered,2026-02-01,
5463,5463,Delivered,2024-12-15,
5464,5464,Delivered,2026-04-16,
5465,5465,Delivered,2025-11-27,
5466,5466,Delivered,2025-05-21,
5467,5467,Delivered,2026-06-02,
5468,5468,Pending,2025-03-18,
5469,5469,Delivered,2026-02-14,
5470,5470,Delivered,2026-02-26,
5471,5471,Delivered,2026-05-21,
5472,5472,Delivered,2025-05-06,
5473,5473,Shipped,2025-09-20,
5474,5474,Pending,2026-05-18,
5475,5475,Delivered,2025-04-10,
5476,5476,Delivered,2026-04-27,
5477,5477,Delivered,2024-08-01,
5478,5478,Delivered,2025-12-14,
5479,5479,Pending,2025-02-12,
5480,5480,Delivered,2026-05-02,
5481,5481,Delivered,2025-05-30,
5482,5482,Delivered,2026-01-25,
5483,5483,Delivered,2024-11-17,
5484,5484,Delivered,2024-08-30,
5485,5485,Delivered,2024-07-15,
5486,5486,Shipped,2025-07-23,
5487,5487,Returned,2024-11-18,2025-06-20
5488,5488,Pending,2024-07-19,
5489,5489,Delivered,2026-03-01,
5490,5490,Delivered,2025-03-01,
5491,5491,Delivered,2025-08-04,
5492,5492,Shipped,2024-10-19,
5493,5493,Delivered,2025-07-26,
5494,5494,Delivered,2024-12-06,
5495,5495,Delivered,2025-04-24,
5496,5496,Delivered,2024-12-26,
5497,5497,Shipped,2024-06-19,
5498,5498,Delivered,2026-03-06,
5499,5499,Delivered,2025-06-25,
5500,5500,Delivered,2024-07-04,
5501,5501,Delivered,2025-06-23,
5502,5502,Pending,2026-06-03,
5503,5503,Delivered,2024-10-22,
5504,5504,Shipped,2024-07-22,
5505,5505,Shipped,2024-08-22,
5506,5506,Shipped,2025-05-24,
5507,5507,Pending,2025-04-18,
5508,5508,Delivered,2025-03-29,
5509,5509,Delivered,2024-11-28,
5510,5510,Pending,2026-01-16,
5511,5511,Delivered,2026-02-05,
5512,5512,Pending,2024-10-03,
5513,5513,Shipped,2025-07-10,
5514,5514,Delivered,2025-02-04,
5515,5515,Delivered,2025-01-09,
5516,5516,Delivered,2024-10-23,
5517,5517,Delivered,2025-12-22,
5518,5518,Delivered,2025-11-23,
5519,5519,Delivered,2026-05-22,
5520,5520,Shipped,2026-02-16,
5521,5521,Shipped,2025-01-19,
5522,5522,Delivered,2025-06-18,
5523,5523,Delivered,2025-08-30,
5524,5524,Delivered,2024-12-04,
5525,5525,Delivered,2026-02-18,
5526,5526,Delivered,2024-12-23,
5527,5527,Shipped,2024-10-07,
5528,5528,Delivered,2024-12-03,
5529,5529,Pending,2025-10-05,
5530,5530,Delivered,2024-07-06,
5531,5531,Delivered,2026-04-02,
5532,5532,Shipped,2026-01-15,
5533,5533,Delivered,2025-03-11,
5534,5534,Cancelled,2025-09-30,
5535,5535,Returned,2026-02-27,2025-12-03
5536,5536,Delivered,2025-01-12,
5537,5537,Delivered,2025-06-07,
5538,5538,Delivered,2025-05-28,
5539,5539,Delivered,2025-08-26,
5540,5540,Delivered,2025-04-21,
5541,5541,Delivered,2026-02-22,
5542,5542,Shipped,2025-03-16,
5543,5543,Delivered,2025-05-15,
5544,5544,Pending,2024-11-25,
5545,5545,Pending,2025-02-08,
5546,5546,Pending,2025-12-06,
5547,5547,Delivered,2026-01-02,
5548,5548,Delivered,2025-12-25,
5549,5549,Delivered,2026-04-10,
5550,5550,Delivered,2024-11-29,
5551,5551,Shipped,2026-01-15,
5552,5552,Delivered,2024-09-27,
5553,5553,Delivered,2024-08-24,
5554,5554,Delivered,2025-12-07,
5555,5555,Shipped,2024-09-13,
5556,5556,Delivered,2024-11-14,
5557,5557,Delivered,2026-02-26,
5558,5558,Delivered,2025-06-15,
5559,5559,Delivered,2024-08-13,
5560,5560,Delivered,2025-01-05,
5561,5561,Returned,2025-01-05,2025-07-10
5562,5562,Delivered,2025-04-13,
5563,5563,Delivered,2025-03-18,
5564,5564,Delivered,2024-09-03,
5565,5565,Delivered,2025-02-12,
5566,5566,Delivered,2026-03-03,
5567,5567,Cancelled,2026-04-23,
5568,5568,Delivered,2026-03-26,
5569,5569,Shipped,2025-02-24,
5570,5570,Shipped,2024-06-11,
5571,5571,Delivered,2025-04-30,
5572,5572,Returned,2024-10-18,2026-01-01
5573,5573,Delivered,2025-09-27,
5574,5574,Delivered,2025-07-27,
5575,5575,Delivered,2025-06-30,
5576,5576,Delivered,2024-12-22,
5577,5577,Pending,2024-08-12,
5578,5578,Delivered,2024-11-15,
5579,5579,Delivered,2025-01-31,
5580,5580,Delivered,2025-02-26,
5581,5581,Delivered,2026-02-09,
5582,5582,Delivered,2025-07-19,
5583,5583,Cancelled,2025-12-06,
5584,5584,Delivered,2026-04-16,
5585,5585,Delivered,2024-07-22,
5586,5586,Returned,2025-01-02,2025-10-04
5587,5587,Delivered,2025-01-11,
5588,5588,Delivered,2026-01-12,
5589,5589,Returned,2025-09-20,2025-11-26
5590,5590,Pending,2025-05-02,
5591,5591,Delivered,2026-03-26,
5592,5592,Delivered,2025-01-19,
5593,5593,Delivered,2024-11-26,
5594,5594,Delivered,2025-07-01,
5595,5595,Delivered,2026-04-12,
5596,5596,Delivered,2025-01-14,
5597,5597,Delivered,2025-03-14,
5598,5598,Shipped,2026-05-04,
5599,5599,Delivered,2024-11-01,
5600,5600,Cancelled,2026-04-22,
5601,5601,Shipped,2026-04-12,
5602,5602,Delivered,2024-06-18,
5603,5603,Delivered,2026-03-10,
5604,5604,Delivered,2025-05-15,
5605,5605,Delivered,2025-06-08,
5606,5606,Delivered,2026-01-10,
5607,5607,Delivered,2025-04-03,
5608,5608,Pending,2025-08-09,
5609,5609,Shipped,2025-01-04,
5610,5610,Delivered,2025-04-05,
5611,5611,Pending,2025-05-17,
5612,5612,Delivered,2025-05-26,
5613,5613,Delivered,2025-09-13,
5614,5614,Delivered,2024-09-15,
5615,5615,Returned,2025-02-05,2026-05-11
5616,5616,Delivered,2026-02-10,
5617,5617,Delivered,2025-07-06,
5618,5618,Delivered,2024-11-18,
5619,5619,Delivered,2024-09-15,
5620,5620,Delivered,2024-12-30,
5621,5621,Delivered,2024-07-24,
5622,5622,Delivered,2024-08-20,
5623,5623,Delivered,2025-10-01,
5624,5624,Delivered,2026-05-01,
5625,5625,Delivered,2025-03-09,
5626,5626,Delivered,2026-02-03,
5627,5627,Delivered,2026-03-22,
5628,5628,Shipped,2025-01-15,
5629,5629,Delivered,2026-01-20,
5630,5630,Delivered,2024-06-13,
5631,5631,Returned,2025-05-30,2026-01-09
5632,5632,Pending,2025-04-09,
5633,5633,Shipped,2024-07-30,
5634,5634,Shipped,2026-02-20,
5635,5635,Delivered,2025-05-17,
5636,5636,Pending,2025-10-16,
5637,5637,Shipped,2025-08-21,
5638,5638,Delivered,2024-09-08,
5639,5639,Delivered,2024-08-31,
5640,5640,Pending,2026-04-24,
5641,5641,Delivered,2024-10-23,
5642,5642,Delivered,2026-04-18,
5643,5643,Delivered,2025-12-12,
5644,5644,Delivered,2026-04-04,
5645,5645,Shipped,2026-04-27,
5646,5646,Delivered,2025-10-20,
5647,5647,Delivered,2024-12-16,
5648,5648,Delivered,2025-07-23,
5649,5649,Returned,2026-03-07,2026-02-28
5650,5650,Delivered,2025-09-30,
5651,5651,Delivered,2025-10-02,
5652,5652,Delivered,2025-02-02,
5653,5653,Delivered,2024-08-19,
5654,5654,Delivered,2024-11-07,
5655,5655,Delivered,2024-11-07,
5656,5656,Delivered,2026-04-14,
5657,5657,Delivered,2024-10-15,
5658,5658,Shipped,2024-06-15,
5659,5659,Delivered,2024-07-21,
5660,5660,Delivered,2026-02-12,
5661,5661,Delivered,2025-01-31,
5662,5662,Delivered,2025-07-20,
5663,5663,Delivered,2024-07-05,
5664,5664,Delivered,2025-03-08,
5665,5665,Delivered,2024-12-08,
5666,5666,Delivered,2025-03-07,
5667,5667,Delivered,2026-06-10,
5668,5668,Returned,2024-08-19,2026-04-22
5669,5669,Returned,2025-10-19,2026-02-02
5670,5670,Delivered,2025-11-28,
5671,5671,Delivered,2026-01-05,
5672,5672,Delivered,2026-03-31,
5673,5673,Delivered,2026-04-04,
5674,5674,Delivered,2026-05-02,
5675,5675,Delivered,2026-04-20,
5676,5676,Delivered,2026-02-12,
5677,5677,Shipped,2024-06-21,
5678,5678,Delivered,2025-12-08,
5679,5679,Delivered,2025-04-19,
5680,5680,Delivered,2025-06-16,
5681,5681,Delivered,2025-05-15,
5682,5682,Shipped,2024-10-17,
5683,5683,Shipped,2025-04-26,
5684,5684,Shipped,2026-05-11,
5685,5685,Delivered,2025-12-13,
5686,5686,Shipped,2025-08-26,
5687,5687,Delivered,2025-08-14,
5688,5688,Shipped,2025-06-26,
5689,5689,Delivered,2025-08-14,
5690,5690,Delivered,2024-08-21,
5691,5691,Delivered,2025-01-15,
5692,5692,Delivered,2025-03-25,
5693,5693,Delivered,2024-07-30,
5694,5694,Delivered,2026-02-16,
5695,5695,Shipped,2026-05-10,
5696,5696,Returned,2025-02-22,2025-09-15
5697,5697,Shipped,2024-07-15,
5698,5698,Delivered,2025-06-01,
5699,5699,Delivered,2025-11-23,
5700,5700,Delivered,2025-07-11,
5701,5701,Cancelled,2024-12-13,
5702,5702,Delivered,2025-09-15,
5703,5703,Delivered,2025-09-27,
5704,5704,Delivered,2024-07-20,
5705,5705,Delivered,2026-03-22,
5706,5706,Delivered,2025-01-03,
5707,5707,Delivered,2025-12-13,
5708,5708,Delivered,2025-06-22,
5709,5709,Delivered,2025-01-06,
5710,5710,Delivered,2024-07-04,
5711,5711,Shipped,2024-11-16,
5712,5712,Delivered,2026-05-20,
5713,5713,Delivered,2026-01-28,
5714,5714,Delivered,2024-10-23,
5715,5715,Delivered,2025-10-01,
5716,5716,Pending,2024-07-19,
5717,5717,Delivered,2025-10-10,
5718,5718,Delivered,2024-08-03,
5719,5719,Delivered,2024-07-17,
5720,5720,Delivered,2024-06-30,
5721,5721,Delivered,2025-07-04,
5722,5722,Shipped,2024-09-15,
5723,5723,Delivered,2024-10-31,
5724,5724,Returned,2026-02-09,2026-06-08
5725,5725,Delivered,2025-04-17,
5726,5726,Delivered,2024-12-06,
5727,5727,Pending,2025-09-14,
5728,5728,Delivered,2025-04-21,
5729,5729,Shipped,2026-01-27,
5730,5730,Delivered,2024-10-12,
5731,5731,Delivered,2024-06-27,
5732,5732,Returned,2025-12-05,2025-08-30
5733,5733,Delivered,2025-12-11,
5734,5734,Delivered,2026-05-06,
5735,5735,Delivered,2025-08-23,
5736,5736,Delivered,2025-08-06,
5737,5737,Pending,2024-06-22,
5738,5738,Delivered,2025-07-07,
5739,5739,Shipped,2025-04-03,
5740,5740,Delivered,2026-06-04,
5741,5741,Delivered,2024-12-09,
5742,5742,Shipped,2024-08-04,
5743,5743,Delivered,2026-03-07,
5744,5744,Delivered,2026-03-30,
5745,5745,Shipped,2024-06-26,
5746,5746,Delivered,2026-04-16,
5747,5747,Delivered,2025-07-27,
5748,5748,Delivered,2025-10-27,
5749,5749,Cancelled,2026-05-30,
5750,5750,Shipped,2024-07-31,
5751,5751,Delivered,2026-03-11,
5752,5752,Delivered,2024-10-21,
5753,5753,Delivered,2026-03-27,
5754,5754,Delivered,2025-08-20,
5755,5755,Delivered,2025-09-01,
5756,5756,Delivered,2025-02-05,
5757,5757,Delivered,2024-11-24,
5758,5758,Delivered,2024-11-29,
5759,5759,Delivered,2025-08-04,
5760,5760,Shipped,2024-08-13,
5761,5761,Delivered,2024-06-12,
5762,5762,Delivered,2025-01-07,
5763,5763,Delivered,2025-03-22,
5764,5764,Delivered,2024-07-13,
5765,5765,Delivered,2025-10-11,
5766,5766,Pending,2026-03-27,
5767,5767,Pending,2025-02-28,
5768,5768,Delivered,2025-03-24,
5769,5769,Delivered,2025-05-21,
5770,5770,Delivered,2024-09-14,
5771,5771,Delivered,2025-09-08,
5772,5772,Delivered,2025-08-25,
5773,5773,Pending,2024-07-24,
5774,5774,Delivered,2025-08-22,
5775,5775,Delivered,2025-12-05,
5776,5776,Shipped,2026-06-04,
5777,5777,Delivered,2024-10-13,
5778,5778,Delivered,2025-06-12,
5779,5779,Delivered,2026-04-24,
5780,5780,Delivered,2025-06-15,
5781,5781,Delivered,2024-09-30,
5782,5782,Shipped,2026-03-18,
5783,5783,Delivered,2026-05-07,
5784,5784,Delivered,2025-03-03,
5785,5785,Delivered,2025-12-11,
5786,5786,Delivered,2025-07-30,
5787,5787,Pending,2026-01-12,
5788,5788,Delivered,2026-01-03,
5789,5789,Delivered,2025-01-06,
5790,5790,Delivered,2025-04-24,
5791,5791,Delivered,2024-08-24,
5792,5792,Delivered,2024-08-18,
5793,5793,Delivered,2025-08-25,
5794,5794,Delivered,2024-12-27,
5795,5795,Delivered,2026-02-28,
5796,5796,Delivered,2024-12-16,
5797,5797,Delivered,2025-07-06,
5798,5798,Delivered,2025-02-11,
5799,5799,Delivered,2025-11-08,
5800,5800,Delivered,2025-11-20,
5801,5801,Delivered,2026-01-06,
5802,5802,Delivered,2024-08-27,
5803,5803,Shipped,2025-10-15,
5804,5804,Shipped,2025-02-06,
5805,5805,Delivered,2025-01-14,
5806,5806,Shipped,2025-12-22,
5807,5807,Shipped,2025-10-27,
5808,5808,Pending,2025-02-12,
5809,5809,Shipped,2024-07-11,
5810,5810,Delivered,2026-02-18,
5811,5811,Shipped,2026-05-26,
5812,5812,Pending,2026-03-23,
5813,5813,Delivered,2025-06-08,
5814,5814,Pending,2025-10-26,
5815,5815,Delivered,2024-09-14,
5816,5816,Delivered,2026-03-17,
5817,5817,Delivered,2026-04-02,
5818,5818,Shipped,2025-08-12,
5819,5819,Delivered,2025-12-15,
5820,5820,Delivered,2025-10-10,
5821,5821,Delivered,2025-11-15,
5822,5822,Delivered,2026-04-07,
5823,5823,Delivered,2025-11-30,
5824,5824,Delivered,2025-09-06,
5825,5825,Shipped,2026-02-21,
5826,5826,Delivered,2024-06-11,
5827,5827,Delivered,2025-01-09,
5828,5828,Delivered,2024-07-20,
5829,5829,Shipped,2025-05-25,
5830,5830,Delivered,2024-08-17,
5831,5831,Delivered,2025-11-02,
5832,5832,Delivered,2026-04-17,
5833,5833,Delivered,2025-11-27,
5834,5834,Delivered,2025-12-20,
5835,5835,Pending,2025-08-07,
5836,5836,Delivered,2024-09-29,
5837,5837,Delivered,2026-03-02,
5838,5838,Delivered,2024-10-06,
5839,5839,Delivered,2024-11-17,
5840,5840,Delivered,2026-04-09,
5841,5841,Delivered,2025-07-23,
5842,5842,Delivered,2024-12-01,
5843,5843,Delivered,2025-06-22,
5844,5844,Shipped,2024-11-04,
5845,5845,Delivered,2024-12-15,
5846,5846,Delivered,2024-09-23,
5847,5847,Delivered,2026-02-17,
5848,5848,Delivered,2025-10-02,
5849,5849,Delivered,2026-04-23,
5850,5850,Delivered,2024-12-26,
5851,5851,Delivered,2025-05-09,
5852,5852,Delivered,2025-12-21,
5853,5853,Shipped,2026-05-01,
5854,5854,Delivered,2025-02-18,
5855,5855,Delivered,2024-07-04,
5856,5856,Delivered,2025-04-15,
5857,5857,Shipped,2026-03-17,
5858,5858,Pending,2025-04-08,
5859,5859,Cancelled,2025-11-29,
5860,5860,Delivered,2026-01-18,
5861,5861,Delivered,2026-04-14,
5862,5862,Pending,2025-06-23,
5863,5863,Delivered,2025-10-09,
5864,5864,Pending,2025-03-19,
5865,5865,Delivered,2025-02-27,
5866,5866,Delivered,2025-08-17,
5867,5867,Returned,2026-03-02,2025-11-19
5868,5868,Returned,2025-02-13,2025-11-03
5869,5869,Delivered,2026-04-23,
5870,5870,Delivered,2025-10-22,
5871,5871,Delivered,2024-06-25,
5872,5872,Shipped,2025-08-14,
5873,5873,Delivered,2025-07-23,
5874,5874,Shipped,2025-03-16,
5875,5875,Delivered,2025-08-26,
5876,5876,Delivered,2025-06-04,
5877,5877,Delivered,2024-07-16,
5878,5878,Delivered,2025-03-10,
5879,5879,Shipped,2024-09-21,
5880,5880,Delivered,2024-11-13,
5881,5881,Delivered,2026-01-03,
5882,5882,Delivered,2026-01-21,
5883,5883,Delivered,2025-01-31,
5884,5884,Delivered,2025-12-09,
5885,5885,Delivered,2024-07-08,
5886,5886,Delivered,2025-11-14,
5887,5887,Delivered,2025-07-28,
5888,5888,Delivered,2024-08-05,
5889,5889,Shipped,2025-02-08,
5890,5890,Shipped,2025-04-22,
5891,5891,Delivered,2024-08-21,
5892,5892,Delivered,2025-11-22,
5893,5893,Delivered,2025-04-18,
5894,5894,Shipped,2024-10-29,
5895,5895,Delivered,2024-10-12,
5896,5896,Delivered,2025-05-13,
5897,5897,Delivered,2025-10-02,
5898,5898,Delivered,2026-04-10,
5899,5899,Shipped,2026-03-24,
5900,5900,Pending,2026-01-19,
5901,5901,Delivered,2025-03-18,
5902,5902,Delivered,2025-12-11,
5903,5903,Delivered,2025-02-09,
5904,5904,Shipped,2025-04-19,
5905,5905,Delivered,2025-12-01,
5906,5906,Delivered,2025-01-03,
5907,5907,Delivered,2025-02-25,
5908,5908,Delivered,2025-11-15,
5909,5909,Delivered,2025-10-10,
5910,5910,Returned,2024-11-11,2025-12-21
5911,5911,Shipped,2025-10-15,
5912,5912,Delivered,2024-08-11,
5913,5913,Delivered,2026-04-21,
5914,5914,Returned,2025-04-07,2025-07-16
5915,5915,Delivered,2025-02-20,
5916,5916,Shipped,2025-05-26,
5917,5917,Delivered,2026-02-01,
5918,5918,Delivered,2026-04-25,
5919,5919,Delivered,2025-03-20,
5920,5920,Delivered,2024-12-14,
5921,5921,Pending,2026-06-09,
5922,5922,Delivered,2025-01-13,
5923,5923,Delivered,2025-05-29,
5924,5924,Delivered,2026-02-07,
5925,5925,Delivered,2025-01-28,
5926,5926,Delivered,2024-12-18,
5927,5927,Delivered,2025-02-11,
5928,5928,Delivered,2026-05-22,
5929,5929,Delivered,2025-04-10,
5930,5930,Delivered,2025-02-19,
5931,5931,Delivered,2025-11-12,
5932,5932,Delivered,2025-12-12,
5933,5933,Shipped,2024-07-20,
5934,5934,Delivered,2026-01-10,
5935,5935,Delivered,2025-06-18,
5936,5936,Shipped,2025-07-25,
5937,5937,Delivered,2026-05-18,
5938,5938,Delivered,2025-09-14,
5939,5939,Shipped,2024-12-27,
5940,5940,Delivered,2026-01-31,
5941,5941,Delivered,2026-01-14,
5942,5942,Pending,2025-11-19,
5943,5943,Delivered,2025-10-05,
5944,5944,Delivered,2025-05-13,
5945,5945,Shipped,2025-06-30,
5946,5946,Delivered,2024-10-03,
5947,5947,Delivered,2025-06-05,
5948,5948,Delivered,2025-12-27,
5949,5949,Delivered,2025-12-28,
5950,5950,Delivered,2024-09-28,
5951,5951,Delivered,2025-06-12,
5952,5952,Delivered,2024-09-06,
5953,5953,Delivered,2026-05-22,
5954,5954,Delivered,2025-03-16,
5955,5955,Delivered,2025-12-30,
5956,5956,Returned,2024-08-07,2025-06-23
5957,5957,Shipped,2026-04-02,
5958,5958,Delivered,2024-09-06,
5959,5959,Delivered,2025-03-25,
5960,5960,Delivered,2025-04-13,
5961,5961,Delivered,2025-06-06,
5962,5962,Delivered,2025-04-21,
5963,5963,Shipped,2025-08-21,
5964,5964,Delivered,2024-09-06,
5965,5965,Delivered,2025-06-15,
5966,5966,Delivered,2025-08-17,
5967,5967,Delivered,2025-12-13,
5968,5968,Delivered,2025-02-24,
5969,5969,Delivered,2025-12-29,
5970,5970,Delivered,2025-06-30,
5971,5971,Shipped,2025-05-15,
5972,5972,Delivered,2025-07-24,
5973,5973,Delivered,2025-09-16,
5974,5974,Delivered,2024-09-10,
5975,5975,Delivered,2026-04-20,
5976,5976,Delivered,2024-09-11,
5977,5977,Delivered,2024-11-17,
5978,5978,Returned,2025-06-26,2025-06-18
5979,5979,Pending,2025-09-21,
5980,5980,Delivered,2026-03-13,
5981,5981,Delivered,2024-06-28,
5982,5982,Delivered,2024-11-07,
5983,5983,Delivered,2026-01-10,
5984,5984,Delivered,2024-11-09,
5985,5985,Shipped,2026-06-10,
5986,5986,Delivered,2025-03-25,
5987,5987,Delivered,2024-10-29,
5988,5988,Delivered,2025-08-29,
5989,5989,Delivered,2026-02-25,
5990,5990,Delivered,2025-07-09,
5991,5991,Delivered,2025-11-09,
5992,5992,Pending,2026-06-07,
5993,5993,Delivered,2026-02-17,
5994,5994,Delivered,2025-06-09,
5995,5995,Delivered,2024-07-04,
5996,5996,Delivered,2024-07-04,
5997,5997,Delivered,2024-10-06,
5998,5998,Shipped,2025-02-19,
5999,5999,Delivered,2026-01-29,
6000,6000,Delivered,2024-10-07,
6001,6001,Shipped,2026-05-27,
6002,6002,Delivered,2024-08-08,
6003,6003,Delivered,2025-05-17,
6004,6004,Delivered,2026-02-05,
6005,6005,Delivered,2025-04-23,
6006,6006,Delivered,2025-12-15,
6007,6007,Delivered,2025-12-10,
6008,6008,Pending,2026-04-15,
6009,6009,Returned,2024-10-02,2025-06-18
